pais_hecho|departamento_hecho|anio_fin|hechos_continuan|victimas_identificadas|victimas_total|responsables_identificados|cluster
Colombia|Nari̱o|2005|0|1|1|0|0
Colombia|Nari̱o|2019|0|1|2|0|0
Colombia|Nari̱o|1997|0|1|1|1|0
Colombia|Nari̱o|2017|0|1|1|0|0
Colombia|Nari̱o|2020|0|1|1|0|0
Colombia|Nari̱o|1998|0|3|1|0|0
Colombia|Nari̱o|2009|0|3|1|1|0
Colombia|Nari̱o|2009|0|1|1|0|0
Colombia|Nari̱o|2007|0|1|1|0|0
Colombia|Nari̱o|2013|0|1|1|0|0
Colombia|Nari̱o|1981|0|1|2|0|0
Colombia|Nari̱o|2008|0|1|1|1|0
Colombia|Nari̱o|2002|0|1|1|0|0
Colombia|Nari̱o|2001|0|1|1|0|0
Colombia|Nari̱o|1997|0|3|1|0|0
Colombia|Nari̱o|2015|0|3|1|1|0
Colombia|Nari̱o|2013|0|1|1|0|0
Colombia|Nari̱o|2020|0|1|1|0|0
Colombia|Nari̱o|2007|0|1|1|0|0
Colombia|Nari̱o|2017|0|1|2|0|0
Colombia|Nari̱o|2019|0|1|1|1|0
Colombia|Norte De Santander|1991|0|1|1|0|0
Colombia|Norte De Santander|1967|0|1|1|0|0
Colombia|Norte De Santander|2017|0|3|1|0|0
Colombia|Norte De Santander|2017|0|3|1|1|0
Colombia|Norte De Santander|1982|0|1|1|0|0
Colombia|Norte De Santander|2002|0|1|1|0|0
Colombia|Norte De Santander|1999|0|1|1|0|0
Colombia|Norte De Santander|1989|0|1|2|0|0
Colombia|Norte De Santander|1943|0|1|1|1|0
Colombia|Norte De Santander|1984|0|1|1|0|0
Colombia|Norte De Santander|1995|0|1|1|0|0
Colombia|Norte De Santander|2014|0|3|1|0|0
Colombia|Norte De Santander|1988|0|3|1|1|0
Colombia|Norte De Santander|2010|0|1|1|0|0
Colombia|Norte De Santander|1999|0|1|1|0|0
Colombia|Norte De Santander|2011|0|1|1|0|0
Colombia|Norte De Santander|2010|0|1|2|0|0
Colombia|Norte De Santander|1982|0|1|1|1|0
Colombia|Norte De Santander|1971|0|1|1|0|0
Colombia|Norte De Santander|2020|0|1|1|0|0
Colombia|Norte De Santander|2018|0|3|1|0|0
Colombia|Norte De Santander|2007|0|3|1|1|0
Colombia|Norte De Santander|2002|0|1|1|0|0
Colombia|Norte De Santander|2002|0|1|1|0|0
Colombia|Norte De Santander|2020|0|1|1|0|0
Colombia|Norte De Santander|1985|0|1|2|0|0
Colombia|Norte De Santander|2012|0|1|1|1|0
Colombia|Norte De Santander|1998|0|1|1|0|0
Colombia|Norte De Santander|2014|0|1|1|0|0
Colombia|Putumayo|1945|0|3|1|0|0
Colombia|Putumayo|2013|0|3|1|1|0
Colombia|Putumayo|2015|0|1|1|0|0
Colombia|Putumayo|2016|0|1|1|0|0
Colombia|Putumayo|1982|0|1|1|0|0
Colombia|Putumayo|2007|0|1|2|0|0
Colombia|Putumayo|2020|0|1|1|1|0
Colombia|Putumayo|2006|0|1|1|0|0
Colombia|Putumayo|1978|0|1|1|0|0
Colombia|Putumayo|1990|0|3|1|0|0
Colombia|Putumayo|2013|0|3|1|1|0
Colombia|Putumayo|1987|0|1|1|0|0
Colombia|Putumayo|1997|0|1|1|0|0
Colombia|Putumayo|2013|0|1|1|0|0
Colombia|Quindio|1991|0|1|2|0|0
Colombia|Quindio|2014|0|1|1|1|0
Colombia|Quindio|1967|0|1|1|0|0
Colombia|Quindio|2014|0|1|1|0|0
Colombia|Quindio|2009|0|3|1|0|0
Colombia|Quindio|1981|0|3|1|1|0
Colombia|Quindio|2002|0|1|1|0|0
Colombia|Quindio|1979|0|1|1|0|0
Colombia|Risaralda|2015|0|1|1|0|0
Colombia|Risaralda|2018|0|1|2|0|0
Colombia|Risaralda|2012|0|1|1|1|0
Colombia|Risaralda|1974|0|1|1|0|0
Colombia|Risaralda|1974|0|1|1|0|0
Colombia|Risaralda|1955|0|3|1|0|0
Colombia|Risaralda|2001|0|3|1|1|0
Colombia|Risaralda|1963|0|1|1|0|0
Colombia|Risaralda|2012|0|1|1|0|0
Colombia|Risaralda|1998|0|1|1|0|0
Colombia|Risaralda|1953|0|1|2|0|0
Colombia|Risaralda|2015|0|1|1|1|0
Colombia|Risaralda|1971|0|1|1|0|0
Colombia|Santander|2003|0|1|1|0|0
Colombia|Santander|1999|0|3|1|0|0
Colombia|Santander|2017|0|3|1|1|0
Colombia|Santander|2015|0|1|1|0|0
Colombia|Santander|1990|0|1|1|0|0
Colombia|Santander|1982|0|1|1|0|0
Colombia|Santander|1991|0|1|2|0|0
Colombia|Santander|2008|0|1|1|1|0
Colombia|Santander|1969|0|1|1|0|0
Colombia|Santander|2016|0|1|1|0|0
Colombia|Santander|1953|0|3|1|0|0
Colombia|Santander|1992|0|3|1|1|0
Colombia|Santander|2019|0|1|1|0|0
Colombia|Santander|1979|0|1|1|0|0
Colombia|Santander|2010|0|1|1|0|0
Colombia|Santander|1972|0|1|2|0|0
Colombia|Santander|1998|0|1|1|1|0
Colombia|Santander|2020|0|1|1|0|0
Colombia|Santander|1998|0|1|1|0|0
Colombia|Santander|2001|0|3|1|0|0
Colombia|Santander|2016|0|3|1|1|0
Colombia|Santander|2012|0|1|1|0|0
Colombia|Santander|2002|0|1|1|0|0
Colombia|Santander|2008|0|1|1|0|0
Colombia|Santander|1983|0|1|2|0|0
Colombia|Santander|1985|0|1|1|1|0
Colombia|Santander|1969|0|1|1|0|0
Colombia|Santander|1989|0|1|1|0|0
Colombia|Santander|2017|0|3|1|0|0
Colombia|Santander|2001|0|3|1|1|0
Colombia|Santander|1996|0|1|1|0|0
Colombia|Santander|2018|0|1|1|0|0
Colombia|Santander|2020|0|1|1|0|0
Colombia|Santander|2000|0|1|2|0|0
Colombia|Santander|2010|0|1|1|1|0
Colombia|Santander|2010|0|1|1|0|0
Colombia|Santander|2020|0|1|1|0|0
Colombia|Santander|1983|0|3|1|0|0
Colombia|Santander|1984|0|3|1|1|0
Colombia|Santander|2015|0|1|1|0|0
Colombia|Santander|2014|0|1|1|0|0
Colombia|Santander|2020|0|1|1|0|0
Colombia|Santander|1998|0|1|2|0|0
Colombia|Santander|2017|0|1|1|1|0
Colombia|Santander|2016|0|1|1|0|0
Colombia|Santander|2013|0|1|1|0|0
Colombia|Santander|1994|0|3|1|0|0
Colombia|Santander|1994|0|3|1|1|0
Colombia|Santander|2004|0|1|1|0|0
Colombia|Santander|2007|0|1|1|0|0
Colombia|Santander|2000|0|1|1|0|0
Colombia|Santander|2010|0|1|2|0|0
Colombia|Sin Especificar|1999|0|1|1|1|0
Colombia|Sin Especificar|2020|0|1|1|0|0
Colombia|Sin Especificar|2012|0|1|1|0|0
Colombia|Sin Especificar|2008|0|3|1|0|0
Colombia|Sin Especificar|2004|0|3|1|1|0
Colombia|Sin Especificar|2011|0|1|1|0|0
Colombia|Sin Especificar|2009|0|1|1|0|0
Colombia|Sin Especificar|1948|0|1|1|0|0
Colombia|Sin Especificar|1980|0|1|2|0|0
Colombia|Sin Especificar|2009|0|1|1|1|0
Colombia|Sin Especificar|2008|0|1|1|0|0
Colombia|Sin Especificar|2015|0|1|1|0|0
Colombia|Sin Especificar|2000|0|3|1|0|0
Colombia|Sin Especificar|2009|0|3|1|1|0
Colombia|Sin Especificar|1988|0|1|1|0|0
Colombia|Sin Especificar|2004|0|1|1|0|0
Colombia|Sin Especificar|2008|0|1|1|0|0
Colombia|Sin Especificar|1997|0|1|2|0|0
Colombia|Sin Especificar|2017|0|1|1|1|0
Colombia|Sin Especificar|2006|0|1|1|0|0
Colombia|Sin Especificar|2000|0|1|1|0|0
Colombia|Sin Especificar|1981|0|3|1|0|0
Colombia|Sin Especificar|2013|0|3|1|1|0
Colombia|Sin Especificar|1989|0|1|1|0|0
Colombia|Sin Especificar|2008|0|1|1|0|0
Colombia|Sin Especificar|2016|0|1|1|0|0
Colombia|Sin Especificar|2008|0|1|2|0|0
Colombia|Sin Especificar|2011|0|1|1|1|0
Colombia|Sin Especificar|2000|0|1|1|0|0
Colombia|Sin Especificar|1997|0|1|1|0|0
Colombia|Sin Especificar|2011|0|3|1|0|0
Colombia|Sin Especificar|2020|0|3|1|1|0
Colombia|Sin Especificar|2014|0|1|1|0|0
Colombia|Sin Especificar|2006|0|1|1|0|0
Colombia|Sin Especificar|2013|0|1|1|0|0
Colombia|Sin Especificar|1978|0|1|2|0|0
Colombia|Sin Especificar|2017|0|1|1|1|0
Colombia|Sin Especificar|2008|0|1|1|0|0
Colombia|Sin Especificar|2001|0|1|1|0|0
Colombia|Sin Especificar|1968|0|3|1|0|0
Colombia|Sin Especificar|2014|0|3|1|1|0
Colombia|Sin Especificar|2020|0|1|1|0|0
Colombia|Sin Especificar|2003|0|1|1|0|0
Colombia|Sucre|2014|0|1|1|0|0
Colombia|Sucre|2010|0|1|2|0|0
Colombia|Sucre|1987|0|1|1|1|0
Colombia|Sucre|2017|0|1|1|0|0
Colombia|Sucre|1996|0|1|1|0|0
Colombia|Sucre|2020|0|3|1|0|0
Colombia|Sucre|1951|0|3|1|1|0
Colombia|Sucre|2000|0|1|1|0|0
Colombia|Sucre|1995|0|1|1|0|0
Colombia|Sucre|2020|0|1|1|0|0
Colombia|Sucre|2009|0|1|2|0|0
Colombia|Sucre|2011|0|1|1|1|0
Colombia|Sucre|2011|0|1|1|0|0
Colombia|Sucre|2019|0|1|1|0|0
Colombia|Sucre|1971|0|3|1|0|0
Colombia|Sucre|2003|0|3|1|1|0
Colombia|Sucre|1982|0|1|1|0|0
Colombia|Sucre|1943|0|1|1|0|0
Colombia|Sucre|1995|0|1|1|0|0
Colombia|Sucre|1953|0|1|2|0|0
Colombia|Sucre|2020|0|1|1|1|0
Colombia|Sumapaz|2014|0|1|1|0|0
Colombia|Tolima|2009|0|1|1|0|0
Colombia|Tolima|1958|0|3|1|0|0
Colombia|Tolima|2005|0|3|1|1|0
Colombia|Tolima|2016|0|1|1|0|0
Colombia|Tolima|1998|0|1|1|0|0
Colombia|Tolima|1993|0|1|1|0|0
Colombia|Tolima|1998|0|1|2|0|0
Colombia|Tolima|2020|0|1|1|1|0
Colombia|Tolima|1999|0|1|1|0|0
Colombia|Tolima|1988|0|1|1|0|0
Colombia|Tolima|1971|0|3|1|0|0
Colombia|Tolima|1992|0|3|1|1|0
Colombia|Tolima|2019|0|1|1|0|0
Colombia|Tolima|2016|0|1|1|0|0
Colombia|Tolima|2001|0|1|1|0|0
Colombia|Tolima|2007|0|1|2|0|0
Colombia|Tolima|2015|0|1|1|1|0
Colombia|Tolima|1999|0|1|1|0|0
Colombia|Tolima|1998|0|1|1|0|0
Colombia|Tolima|1978|0|3|1|0|0
Colombia|Tolima|2011|0|3|1|1|0
Colombia|Tolima|1994|0|1|1|0|0
Colombia|Tolima|1993|0|1|1|0|0
Colombia|Tolima|1990|0|1|1|0|0
Colombia|Tolima|2012|0|1|2|0|0
Colombia|Tolima|1989|0|1|1|1|0
Colombia|Tolima|1996|0|1|1|0|0
Colombia|Tolima|1977|0|1|1|0|0
Colombia|Tolima|1979|0|3|1|0|0
Colombia|Tolima|2006|0|3|1|1|0
Colombia|Tolima|2002|0|1|1|0|0
Colombia|Tolima|2016|0|1|1|0|0
Colombia|Tolima|1965|0|1|1|0|0
Colombia|Tolima|2015|0|1|2|0|0
Colombia|Tolima|2014|0|1|1|1|0
Colombia|Tolima|2010|0|1|1|0|0
Colombia|Tolima|2011|0|1|1|0|0
Colombia|Tolima|1988|0|3|1|0|0
Colombia|Tolima|1957|0|3|1|1|0
Colombia|Tolima|1959|0|1|1|0|0
Colombia|Valle Del Cauca|2020|0|1|1|0|0
Colombia|Valle Del Cauca|2004|0|1|1|0|0
Colombia|Valle Del Cauca|1998|0|1|2|0|0
Colombia|Valle Del Cauca|1982|0|1|1|1|0
Colombia|Valle Del Cauca|2013|0|1|1|0|0
Colombia|Valle Del Cauca|1985|0|1|1|0|0
Colombia|Valle Del Cauca|1994|0|3|1|0|0
Colombia|Valle Del Cauca|2006|0|3|1|1|0
Colombia|Valle Del Cauca|1962|0|1|1|0|0
Colombia|Valle Del Cauca|2002|0|1|1|0|0
Colombia|Valle Del Cauca|2007|0|1|1|0|0
Colombia|Valle Del Cauca|1978|0|1|2|0|0
Colombia|Valle Del Cauca|1994|0|1|1|1|0
Colombia|Valle Del Cauca|2015|0|1|1|0|0
Colombia|Valle Del Cauca|2019|0|1|1|0|0
Colombia|Valle Del Cauca|2012|0|3|1|0|0
Colombia|Valle Del Cauca|2018|0|3|1|1|0
Colombia|Valle Del Cauca|2016|0|1|1|0|0
Colombia|Valle Del Cauca|1997|0|1|1|0|0
Colombia|Valle Del Cauca|1990|0|1|1|0|0
Colombia|Valle Del Cauca|1947|0|1|2|0|0
Colombia|Valle Del Cauca|1994|0|1|1|1|0
Colombia|Valle Del Cauca|2014|0|1|1|0|0
Colombia|Valle Del Cauca|2020|0|1|1|0|0
Colombia|Valle Del Cauca|2010|0|3|1|0|0
Colombia|Valle Del Cauca|1958|0|3|1|1|0
Colombia|Valle Del Cauca|2002|0|1|1|0|0
Colombia|Valle Del Cauca|2007|0|1|1|0|0
Colombia|Valle Del Cauca|1970|0|1|1|0|0
Colombia|Valle Del Cauca|1999|0|1|2|0|0
Colombia|Valle Del Cauca|1992|0|1|1|1|0
Colombia|Valle Del Cauca|1988|0|1|1|0|0
Colombia|Valle Del Cauca|2018|0|1|1|0|0
Colombia|Valle Del Cauca|2018|0|3|1|0|0
Colombia|Valle Del Cauca|1980|0|3|1|1|0
Colombia|Valle Del Cauca|1997|0|1|1|0|0
Colombia|Valle Del Cauca|2004|0|1|1|0|0
Colombia|Vaup̩s|1984|0|1|1|0|0
Colombia|Vaup̩s|1997|0|1|2|0|0
Colombia|Vaup̩s|1998|0|1|1|1|0
Colombia|Vaup̩s|1998|0|1|1|0|0
Colombia|Vaup̩s|1997|0|1|1|0|0
Colombia|Vichada|2020|0|3|1|0|0
Colombia|Vichada|1979|0|3|1|1|0
Colombia|Vichada|1950|0|1|1|0|0
Colombia|Vichada|2019|0|1|1|0|0
Colombia|Vichada|1989|0|1|1|0|0
