pais_hecho|departamento_hecho|victimas_identificadas|victimas_total|responsables_identificados|tc_tc_politico|v_vs_violacion_sexual_embarazo|v_vs_violacion_sexual_embarazo_nacimiento|v_vs_violacion_sexual_ind_col|v_vs_violacion_sexual_multiple_responsable|cluster
Colombia|ArchipiÃ©lago De San AndrÃ©s, Providencia Y Santa Catalina|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|AtlÃ¡ntico|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|AtlÃ¡ntico|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|AtlÃ¡ntico|3|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|AtlÃ¡ntico|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|AtlÃ¡ntico|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|AtlÃ¡ntico|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BogotÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BogotÃ¡|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|3|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BolÃ­var|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|BoyacÃ¡|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|2|0|0|No|No|Individual|SÃÂ­|0
Colombia|BoyacÃ¡|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|BoyacÃ¡|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|BoyacÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Caldas|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|3|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Caldas|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Caldas|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|3|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|CaquetÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CaquetÃ¡|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|CaquetÃ¡|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Casanare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Casanare|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|2|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cauca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cauca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|3|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cesar|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|3|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|ChocÃ³|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|2|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cundinamarca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
